"distributed";"ImplicitSubjectType.PASSIVE";"A beneficiary person or an authorised entity established in a Member State may import or otherwise obtain or access and thereafter use, in accordance with the national legislation adopted pursuant to Directive (EU) 2017/1564, an accessible format copy of a work or other subject matter that has been distributed, communicated or made available to beneficiary persons or to authorised entities, by an authorised entity in a third country that is a party to the Marrakesh Treaty.";"32017R1563";"['work', 'beneficiary person', '‘accessible format copy', 'authorised entity']";"{'distributed': ['authorised entity', 'beneficiary person'], 'communicated': ['authorised entity', 'beneficiary person'], 'made': ['beneficiary person', 'authorised entity']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"Where the processing for a purpose other than that for which the personal data have been collected is not based on the data subject’s consent or on a Union or Member State law which constitutes a necessary and proportionate measure in a democratic society to safeguard the objectives referred to in Article 23(1), the controller shall, in order to ascertain whether processing for another purpose is compatible with the purpose for which the personal data are initially collected, take into account, inter alia the existence of appropriate safeguards, which may include encryption or pseudonymisation.";"article6";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'collected': ['personal data', 'biometric data', 'data', 'genetic data']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"Where the processing for a purpose other than that for which the personal data have been collected is not based on the data subject’s consent or on a Union or Member State law which constitutes a necessary and proportionate measure in a democratic society to safeguard the objectives referred to in Article 23(1), the controller shall, in order to ascertain whether processing for another purpose is compatible with the purpose for which the personal data are initially collected, take into account, inter alia the existence of appropriate safeguards, which may include encryption or pseudonymisation.";"article6";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'collected': ['personal data', 'biometric data', 'data', 'genetic data']}"
"collected";"ImplicitSubjectType.PASSIVE";"Where the processing for a purpose other than that for which the personal data have been collected is not based on the data subject’s consent or on a Union or Member State law which constitutes a necessary and proportionate measure in a democratic society to safeguard the objectives referred to in Article 23(1), the controller shall, in order to ascertain whether processing for another purpose is compatible with the purpose for which the personal data are initially collected, take into account, inter alia the existence of appropriate safeguards, which may include encryption or pseudonymisation.";"article6";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'collected': ['personal data', 'biometric data', 'data', 'genetic data']}"
"collected";"ImplicitSubjectType.PASSIVE";"Where the processing for a purpose other than that for which the personal data have been collected is not based on the data subject’s consent or on a Union or Member State law which constitutes a necessary and proportionate measure in a democratic society to safeguard the objectives referred to in Article 23(1), the controller shall, in order to ascertain whether processing for another purpose is compatible with the purpose for which the personal data are initially collected, take into account, inter alia the existence of appropriate safeguards, which may include encryption or pseudonymisation.";"article6";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'collected': ['personal data', 'biometric data', 'data', 'genetic data']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"Where processing is based on consent, the controller shall be able to demonstrate that the data subject has consented to processing of his or her personal data.";"article7";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', '‘main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'processing': ['personal data', 'data', 'biometric data', 'genetic data']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"Where processing is based on consent, the controller shall be able to demonstrate that the data subject has consented to processing of his or her personal data.";"article7";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', '‘main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'processing': ['personal data', 'data', 'biometric data', 'genetic data']}"
"using";"ImplicitSubjectType.GERUND";"If the data subject's consent is given in the context of a written declaration which also concerns other matters, the request for consent shall be presented in a manner which is clearly distinguishable from the other matters, in an intelligible and easily accessible form, using clear and plain language.";"article7";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', '‘main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'using': ['supervisory authority', 'supervisory authority'], 'given': ['data', 'biometric data', 'personal data', 'genetic data'], 'presented': ['data', 'biometric data', 'personal data', 'genetic data']}"
"binding";"ImplicitSubjectType.GERUND";"Any part of such a declaration which constitutes an infringement of this Regulation shall not be binding.";"article7";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', '‘main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'binding': ['personal data', 'genetic data', 'biometric data', 'data']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"When assessing whether consent is freely given, utmost account shall be taken of whether, inter alia, the performance of a contract, including the provision of a service, is conditional on consent to the processing of personal data that is not necessary for the performance of that contract.";"article7";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', '‘main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'data', 'biometric data', 'genetic data'], 'assessing': ['data', 'personal data', 'biometric data', 'genetic data'], 'including': ['personal data', 'biometric data', 'data'], 'given': ['personal data', 'biometric data', 'data', 'genetic data'], 'taken': ['personal data', 'biometric data', 'data']}"
"assessing";"ImplicitSubjectType.GERUND";"When assessing whether consent is freely given, utmost account shall be taken of whether, inter alia, the performance of a contract, including the provision of a service, is conditional on consent to the processing of personal data that is not necessary for the performance of that contract.";"article7";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', '‘main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'data', 'biometric data', 'genetic data'], 'assessing': ['data', 'personal data', 'biometric data', 'genetic data'], 'including': ['personal data', 'biometric data', 'data'], 'given': ['personal data', 'biometric data', 'data', 'genetic data'], 'taken': ['personal data', 'biometric data', 'data']}"
"including";"ImplicitSubjectType.GERUND";"When assessing whether consent is freely given, utmost account shall be taken of whether, inter alia, the performance of a contract, including the provision of a service, is conditional on consent to the processing of personal data that is not necessary for the performance of that contract.";"article7";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', '‘main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'data', 'biometric data', 'genetic data'], 'assessing': ['data', 'personal data', 'biometric data', 'genetic data'], 'including': ['personal data', 'biometric data', 'data'], 'given': ['personal data', 'biometric data', 'data', 'genetic data'], 'taken': ['personal data', 'biometric data', 'data']}"
"taken";"ImplicitSubjectType.PASSIVE";"When assessing whether consent is freely given, utmost account shall be taken of whether, inter alia, the performance of a contract, including the provision of a service, is conditional on consent to the processing of personal data that is not necessary for the performance of that contract.";"article7";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', '‘main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'data', 'biometric data', 'genetic data'], 'assessing': ['data', 'personal data', 'biometric data', 'genetic data'], 'including': ['personal data', 'biometric data', 'data'], 'given': ['personal data', 'biometric data', 'data', 'genetic data'], 'taken': ['personal data', 'biometric data', 'data']}"
"authorised";"ImplicitSubjectType.PASSIVE";"Where the child is below the age of 16 years, such processing shall be lawful only if and to the extent that consent is given or authorised by the holder of parental responsibility over the child.";"article8";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', '‘biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'such processing': ['data', 'personal data', 'genetic data'], 'authorised': ['personal data', 'data', 'genetic data']}"
"provided";"ImplicitSubjectType.PASSIVE";"Member States may provide by law for a lower age for those purposes provided that such lower age is not below 13 years.";"article8";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', '‘biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'provided': ['data', 'personal data', 'genetic data', '‘biometric data']}"
"taking";"ImplicitSubjectType.GERUND";"The controller shall make reasonable efforts to verify in such cases that consent is given or authorised by the holder of parental responsibility over the child, taking into consideration available technology.";"article8";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', '‘biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'taking': ['data', 'genetic data', 'personal data', '‘biometric data'], 'given': ['data', 'genetic data', 'personal data', '‘biometric data'], 'authorised': ['personal data', 'data', 'genetic data', '‘biometric data']}"
"given";"ImplicitSubjectType.PASSIVE";"The controller shall make reasonable efforts to verify in such cases that consent is given or authorised by the holder of parental responsibility over the child, taking into consideration available technology.";"article8";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', '‘biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'taking': ['data', 'genetic data', 'personal data', '‘biometric data'], 'given': ['data', 'genetic data', 'personal data', '‘biometric data'], 'authorised': ['personal data', 'data', 'genetic data', '‘biometric data']}"
"authorised";"ImplicitSubjectType.PASSIVE";"The controller shall make reasonable efforts to verify in such cases that consent is given or authorised by the holder of parental responsibility over the child, taking into consideration available technology.";"article8";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', '‘biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'taking': ['data', 'genetic data', 'personal data', '‘biometric data'], 'given': ['data', 'genetic data', 'personal data', '‘biometric data'], 'authorised': ['personal data', 'data', 'genetic data', '‘biometric data']}"
"Processing";"ImplicitSubjectType.NOMINALIZED_VERB";"Processing of personal data revealing racial or ethnic origin, political opinions, religious or philosophical beliefs, or trade union membership, and the processing of genetic data, biometric data for the purpose of uniquely identifying a natural person, data concerning health or data concerning a natural person’s sex life or sexual orientation shall be prohibited.";"article9";"['personal data', '‘processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'Processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'the processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'prohibited': ['biometric data', 'personal data', 'data', 'genetic data']}"
"Processing";"ImplicitSubjectType.NOMINALIZED_VERB";"Processing of personal data revealing racial or ethnic origin, political opinions, religious or philosophical beliefs, or trade union membership, and the processing of genetic data, biometric data for the purpose of uniquely identifying a natural person, data concerning health or data concerning a natural person’s sex life or sexual orientation shall be prohibited.";"article9";"['personal data', '‘processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'Processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'the processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'prohibited': ['biometric data', 'personal data', 'data', 'genetic data']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"Paragraph 1 shall not apply if the data subject has given explicit consent to the processing of those personal data for one or more specified purposes, except where Union or Member State law provide that the prohibition referred to in paragraph 1 may not be lifted by the data subject.";"article9";"['personal data', '‘processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['personal data', 'data', 'biometric data', 'genetic data']}"
"exercising";"ImplicitSubjectType.GERUND";"Paragraph 1 shall not apply if processing is necessary for the purposes of carrying out the obligations and exercising specific rights of the controller or of the data subject in the field of employment and social security and social protection law in so far as it is authorised by Union or Member State law or a collective agreement pursuant to Member State law providing for appropriate safeguards for the fundamental rights and the interests of the data subject.";"article9";"['personal data', '‘processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'exercising': ['personal data', 'biometric data', 'data', 'genetic data']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"Paragraph 1 shall not apply if processing is carried out in the course of its legitimate activities with appropriate safeguards by a foundation, association or any other not-for-profit body with a political, philosophical, religious or trade union aim and on condition that the processing relates solely to the members or to former members of the body or to persons who have regular contact with it in connection with its purposes and that the personal data are not disclosed outside that body without the consent of the data subjects.";"article9";"['personal data', '‘processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'processing': ['personal data', 'data', 'biometric data', 'genetic data'], 'the processing': ['personal data', 'data', 'biometric data', 'genetic data']}"
"ensuring";"ImplicitSubjectType.GERUND";"Paragraph 1 shall not apply if processing is necessary for reasons of public interest in the area of public health, such as protecting against serious cross-border threats to health or ensuring high standards of quality and safety of health care and of medicinal products or medical devices, on the basis of Union or Member State law which provides for suitable and specific measures to safeguard the rights and freedoms of the data subject, in particular professional secrecy.";"article9";"['personal data', '‘processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'processing': ['personal data', 'biometric data', 'data', 'genetic data'], 'ensuring': ['data', 'biometric data', 'genetic data', 'personal data']}"
"processed";"ImplicitSubjectType.PASSIVE";"Personal data referred to in paragraph 1 may be processed for the purposes referred to in point (h) of paragraph 2 when those data are processed by or under the responsibility of a professional subject to the obligation of professional secrecy under Union or Member State law or rules established by national competent bodies or by another person also subject to an obligation of secrecy under Union or Member State law or rules established by national competent bodies.";"article9";"['personal data', '‘processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'processed': ['personal data', 'data', 'biometric data', 'genetic data']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"Member States may maintain or introduce further conditions, including limitations, with regard to the processing of genetic data, biometric data or data concerning health.";"article9";"['personal data', '‘processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['biometric data', 'genetic data', 'data', 'personal data'], 'including': ['personal data', 'genetic data', 'biometric data', 'data']}"
"including";"ImplicitSubjectType.GERUND";"Member States may maintain or introduce further conditions, including limitations, with regard to the processing of genetic data, biometric data or data concerning health.";"article9";"['personal data', '‘processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'the processing': ['biometric data', 'genetic data', 'data', 'personal data'], 'including': ['personal data', 'genetic data', 'biometric data', 'data']}"
"Processing";"ImplicitSubjectType.NOMINALIZED_VERB";"Processing of personal data relating to criminal convictions and offences or related security measures based on Article 6(1) shall be carried out only under the control of official authority or when the processing is authorised by Union or Member State law providing for appropriate safeguards for the rights and freedoms of data subjects.";"article10";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'Processing': ['personal data', 'data', 'biometric data'], 'the processing': ['personal data', 'data', 'biometric data', 'genetic data'], 'carried': ['processor'], 'authorised': ['personal data', 'data', 'biometric data', 'genetic data']}"
"carried";"ImplicitSubjectType.PASSIVE";"Processing of personal data relating to criminal convictions and offences or related security measures based on Article 6(1) shall be carried out only under the control of official authority or when the processing is authorised by Union or Member State law providing for appropriate safeguards for the rights and freedoms of data subjects.";"article10";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'Processing': ['personal data', 'data', 'biometric data'], 'the processing': ['personal data', 'data', 'biometric data', 'genetic data'], 'carried': ['processor'], 'authorised': ['personal data', 'data', 'biometric data', 'genetic data']}"
"authorised";"ImplicitSubjectType.PASSIVE";"Processing of personal data relating to criminal convictions and offences or related security measures based on Article 6(1) shall be carried out only under the control of official authority or when the processing is authorised by Union or Member State law providing for appropriate safeguards for the rights and freedoms of data subjects.";"article10";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', 'relevant and reasoned objection', 'information society service', 'international organisation']";"{'Processing': ['personal data', 'data', 'biometric data'], 'the processing': ['personal data', 'data', 'biometric data', 'genetic data'], 'carried': ['processor'], 'authorised': ['personal data', 'data', 'biometric data', 'genetic data']}"
"require";"ImplicitSubjectType.IMPERATIVE";"If the purposes for which a controller processes personal data do not or do no longer require the identification of a data subject by the controller, the controller shall not be obliged to maintain, acquire or process additional information in order to identify the data subject for the sole purpose of complying with this Regulation.";"article11";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'require': ['you'], 'obliged': ['personal data', 'data', 'biometric data', 'genetic data']}"
"obliged";"ImplicitSubjectType.PASSIVE";"If the purposes for which a controller processes personal data do not or do no longer require the identification of a data subject by the controller, the controller shall not be obliged to maintain, acquire or process additional information in order to identify the data subject for the sole purpose of complying with this Regulation.";"article11";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', '‘personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'representative', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'require': ['you'], 'obliged': ['personal data', 'data', 'biometric data', 'genetic data']}"
"writing";"ImplicitSubjectType.NOMINALIZED_VERB";"The information shall be provided in writing, or by other means, including, where appropriate, by electronic means.";"article12";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'writing': ['supervisory authority', 'supervisory authority'], 'including': ['personal data', 'genetic data', 'biometric data', 'data'], 'provided': ['supervisory authority', 'supervisory authority']}"
"including";"ImplicitSubjectType.GERUND";"The information shall be provided in writing, or by other means, including, where appropriate, by electronic means.";"article12";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'writing': ['supervisory authority', 'supervisory authority'], 'including': ['personal data', 'genetic data', 'biometric data', 'data'], 'provided': ['supervisory authority', 'supervisory authority']}"
"provided";"ImplicitSubjectType.PASSIVE";"When requested by the data subject, the information may be provided orally, provided that the identity of the data subject is proven by other means.";"article12";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'provided': ['personal data', 'data', 'biometric data']}"
"taking";"ImplicitSubjectType.GERUND";"That period may be extended by two further months where necessary, taking into account the complexity and number of the requests.";"article12";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'taking': ['supervisory authority', 'supervisory authority', 'biometric data', 'data'], 'extended': ['biometric data', 'personal data', 'data']}"
"seeking";"ImplicitSubjectType.GERUND";"If the controller does not take action on the request of the data subject, the controller shall inform the data subject without delay and at the latest within one month of receipt of the request of the reasons for not taking action and on the possibility of lodging a complaint with a supervisory authority and seeking a judicial remedy.";"article12";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'seeking': ['data', 'personal data', 'biometric data', 'genetic data']}"
"taking";"ImplicitSubjectType.GERUND";"Where requests from a data subject are manifestly unfounded or excessive, in particular because of their repetitive character, the controller may charge a reasonable fee taking into account the administrative costs of providing the information or communication or taking the action requested.";"article12";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'taking': ['data', 'biometric data', 'personal data', 'genetic data']}"
"taking";"ImplicitSubjectType.GERUND";"Where requests from a data subject are manifestly unfounded or excessive, in particular because of their repetitive character, the controller may charge a reasonable fee taking into account the administrative costs of providing the information or communication or taking the action requested.";"article12";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'taking': ['data', 'biometric data', 'personal data', 'genetic data']}"
"concerning";"ImplicitSubjectType.GERUND";"Without prejudice to Article 11, where the controller has reasonable doubts concerning the identity of the natural person making the request referred to in Articles 15 to 21, the controller may request the provision of additional information necessary to confirm the identity of the data subject.";"article12";"['personal data', 'processing', 'restriction', 'profiling', 'pseudonymisation', 'filing system', 'controller', 'processor', 'recipient', 'third party', '‘consent', 'personal data breach', 'genetic data', 'biometric data', 'data', 'main establishment', 'enterprise', 'group', 'supervisory authority', 'supervisory authority', '‘relevant and reasoned objection', 'information society service', 'international organisation']";"{'concerning': ['data', 'personal data', 'biometric data', 'genetic data']}"
