"made";"ImplicitSubjectType.PASSIVE";"Where personal data have not been obtained from the data subject, the controller shall provide the data subject with where applicable, that the controller intends to transfer personal data to a recipient in a third country or international organisation and the existence or absence of an adequacy decision by the Commission, or in the case of transfers referred to in Article 46 or 47, or the second subparagraph of Article 49(1), reference to the appropriate or suitable safeguards and the means to obtain a copy of them or where they have been made available.";"article14";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'obtained': ['controller', 'supervisory authority', 'supervisory authority'], 'made': ['processor']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"In addition to the information referred to in paragraph 1, the controller shall provide the data subject with the following information necessary to ensure fair and transparent processing in respect of the data subject: the period for which the personal data will be stored, or if that is not possible, the criteria used to determine that period.";"article14";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'processing': ['processor'], 'stored': ['controller', 'third party', 'supervisory authority'], 'used': ['processor']}"
"used";"ImplicitSubjectType.PASSIVE";"In addition to the information referred to in paragraph 1, the controller shall provide the data subject with the following information necessary to ensure fair and transparent processing in respect of the data subject: the period for which the personal data will be stored, or if that is not possible, the criteria used to determine that period.";"article14";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'processing': ['processor'], 'stored': ['controller', 'third party', 'supervisory authority'], 'used': ['processor']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"In addition to the information referred to in paragraph 1, the controller shall provide the data subject with the following information necessary to ensure fair and transparent processing in respect of the data subject: where the processing is based on point (f) of Article 6(1), the legitimate interests pursued by the controller or by a third party.";"article14";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'processing': ['processor']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"In addition to the information referred to in paragraph 1, the controller shall provide the data subject with the following information necessary to ensure fair and transparent processing in respect of the data subject: where the processing is based on point (f) of Article 6(1), the legitimate interests pursued by the controller or by a third party.";"article14";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'processing': ['processor']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"In addition to the information referred to in paragraph 1, the controller shall provide the data subject with the following information necessary to ensure fair and transparent processing in respect of the data subject: the existence of the right to request from the controller access to and rectification or erasure of personal data or restriction of processing concerning the data subject and to object to processing as well as the right to data portability.";"article14";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'processing': ['processor']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"In addition to the information referred to in paragraph 1, the controller shall provide the data subject with the following information necessary to ensure fair and transparent processing in respect of the data subject: the existence of the right to request from the controller access to and rectification or erasure of personal data or restriction of processing concerning the data subject and to object to processing as well as the right to data portability.";"article14";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'processing': ['processor']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"In addition to the information referred to in paragraph 1, the controller shall provide the data subject with the following information necessary to ensure fair and transparent processing in respect of the data subject: the existence of the right to request from the controller access to and rectification or erasure of personal data or restriction of processing concerning the data subject and to object to processing as well as the right to data portability.";"article14";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'processing': ['processor']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"In addition to the information referred to in paragraph 1, the controller shall provide the data subject with the following information necessary to ensure fair and transparent processing in respect of the data subject: where processing is based on point (a) of Article 6(1) or point (a) of Article 9(2), the existence of the right to withdraw consent at any time, without affecting the lawfulness of processing based on consent before its withdrawal.";"article14";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'processing': ['processor']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"In addition to the information referred to in paragraph 1, the controller shall provide the data subject with the following information necessary to ensure fair and transparent processing in respect of the data subject: the right to lodge a complaint with a supervisory authority.";"article14";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'processing': ['processor']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"In addition to the information referred to in paragraph 1, the controller shall provide the data subject with the following information necessary to ensure fair and transparent processing in respect of the data subject: from which source the personal data originate, and if applicable, whether it came from publicly accessible sources.";"article14";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'processing': ['processor']}"
"processing";"ImplicitSubjectType.NOMINALIZED_VERB";"In addition to the information referred to in paragraph 1, the controller shall provide the data subject with the following information necessary to ensure fair and transparent processing in respect of the data subject: the existence of automated decision-making, including profiling, referred to in Article 22(1) and (4) and, at least in those cases, meaningful information about the logic involved, as well as the significance and the envisaged consequences of such processing for the data subject.";"article14";"[CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processing, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=restriction, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=profiling, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=pseudonymisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=system, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=controller, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=processor, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=recipient, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=party, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=consent, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=breach, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=data, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=establishment, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=enterprise, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=group, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=authority, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=objection, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=service, source=<CandidateSource.DEFINITION: 'DEFINITION'>), CandidateActor(token=organisation, source=<CandidateSource.DEFINITION: 'DEFINITION'>)]";"{'processing': ['processor']}"
